time_stamp,speed,power,historical_power
2021-11-03 06:00:00,6.854084,0.33175286215381466,0.28598577776185
2021-11-03 07:00:00,6.791695,0.3239590115882339,0.2446845794700364
2021-11-03 08:00:00,6.9592333,0.3423755463256403,0.20865150140899555
2021-11-03 09:00:00,6.859439,0.33112898913221755,0.20478473488906962
2021-11-03 10:00:00,6.4318337,0.29080648787319313,0.20126000618724807
2021-11-03 11:00:00,6.7536464,0.3220585840808441,0.17599453161109302
2021-11-03 12:00:00,6.649747,0.30782395781923233,0.15474918719903705
2021-11-03 13:00:00,5.0720124,0.18853853262542705,0.1430397939129917
2021-11-03 14:00:00,5.6876884,0.22364534240174988,0.13399977127209084
2021-11-03 15:00:00,4.554294,0.15476666360885447,0.13956829451722338
2021-11-03 16:00:00,4.051137,0.1301321091327677,0.13400556852324513
2021-11-03 17:00:00,4.151338,0.13832229497103812,0.1108265773398101
2021-11-03 18:00:00,4.4272494,0.15212050081628667,0.10097599358297
2021-11-03 19:00:00,4.4563565,0.1565075493653773,0.08482168973006417
2021-11-03 20:00:00,3.9211814,0.12833886035039363,0.0714711473445164
